painting_index,img_src,painting_title,season,episode,num_colors,youtube_src,colors,color_hex,yPos,gridX,gridY
366,https://www.twoinchbrush.com/images/painting374.png,Autumn Oval,29,2,10,https://www.youtube.com/embed/2XnIdinwot0,Van Dyke Brown,#221B15,40,6,2
366,https://www.twoinchbrush.com/images/painting374.png,Autumn Oval,29,2,10,https://www.youtube.com/embed/2XnIdinwot0,Yellow Ochre,#C79B00,40,6,2
367,https://www.twoinchbrush.com/images/painting375.png,Seasonal Progression,29,3,13,https://www.youtube.com/embed/T2G5waMfQ-g,Alizarin Crimson,#4E1500,50,7,2
367,https://www.twoinchbrush.com/images/painting375.png,Seasonal Progression,29,3,13,https://www.youtube.com/embed/T2G5waMfQ-g,Bright Red,#DB0000,50,7,2
367,https://www.twoinchbrush.com/images/painting375.png,Seasonal Progression,29,3,13,https://www.youtube.com/embed/T2G5waMfQ-g,Cadmium Yellow,#FFEC00,50,7,2
367,https://www.twoinchbrush.com/images/painting375.png,Seasonal Progression,29,3,13,https://www.youtube.com/embed/T2G5waMfQ-g,Dark Sienna,#5F2E1F,50,7,2
367,https://www.twoinchbrush.com/images/painting375.png,Seasonal Progression,29,3,13,https://www.youtube.com/embed/T2G5waMfQ-g,Indian Yellow,#FFB800,50,7,2
367,https://www.twoinchbrush.com/images/painting375.png,Seasonal Progression,29,3,13,https://www.youtube.com/embed/T2G5waMfQ-g,Midnight Black,#000000,50,7,2
367,https://www.twoinchbrush.com/images/painting375.png,Seasonal Progression,29,3,13,https://www.youtube.com/embed/T2G5waMfQ-g,Phthalo Blue,#0C0040,50,7,2
367,https://www.twoinchbrush.com/images/painting375.png,Seasonal Progression,29,3,13,https://www.youtube.com/embed/T2G5waMfQ-g,Phthalo Green,#102E3C,50,7,2
367,https://www.twoinchbrush.com/images/painting375.png,Seasonal Progression,29,3,13,https://www.youtube.com/embed/T2G5waMfQ-g,Prussian Blue,#021E44,50,7,2
367,https://www.twoinchbrush.com/images/painting375.png,Seasonal Progression,29,3,13,https://www.youtube.com/embed/T2G5waMfQ-g,Sap Green,#0A3410,50,7,2
367,https://www.twoinchbrush.com/images/painting375.png,Seasonal Progression,29,3,13,https://www.youtube.com/embed/T2G5waMfQ-g,Titanium White,#FFFFFF,50,7,2
367,https://www.twoinchbrush.com/images/painting375.png,Seasonal Progression,29,3,13,https://www.youtube.com/embed/T2G5waMfQ-g,Van Dyke Brown,#221B15,50,7,2
367,https://www.twoinchbrush.com/images/painting375.png,Seasonal Progression,29,3,13,https://www.youtube.com/embed/T2G5waMfQ-g,Yellow Ochre,#C79B00,50,7,2
368,https://www.twoinchbrush.com/images/painting376.png,Light at the Summit,29,4,14,https://www.youtube.com/embed/HOdS-G8p1KE,Alizarin Crimson,#4E1500,11,8,2
368,https://www.twoinchbrush.com/images/painting376.png,Light at the Summit,29,4,14,https://www.youtube.com/embed/HOdS-G8p1KE,Black Gesso,#000000,11,8,2
368,https://www.twoinchbrush.com/images/painting376.png,Light at the Summit,29,4,14,https://www.youtube.com/embed/HOdS-G8p1KE,Bright Red,#DB0000,11,8,2
368,https://www.twoinchbrush.com/images/painting376.png,Light at the Summit,29,4,14,https://www.youtube.com/embed/HOdS-G8p1KE,Cadmium Yellow,#FFEC00,11,8,2
368,https://www.twoinchbrush.com/images/painting376.png,Light at the Summit,29,4,14,https://www.youtube.com/embed/HOdS-G8p1KE,Dark Sienna,#5F2E1F,11,8,2
368,https://www.twoinchbrush.com/images/painting376.png,Light at the Summit,29,4,14,https://www.youtube.com/embed/HOdS-G8p1KE,Indian Yellow,#FFB800,11,8,2
368,https://www.twoinchbrush.com/images/painting376.png,Light at the Summit,29,4,14,https://www.youtube.com/embed/HOdS-G8p1KE,Liquid Clear,#FFFFFF,11,8,2
368,https://www.twoinchbrush.com/images/painting376.png,Light at the Summit,29,4,14,https://www.youtube.com/embed/HOdS-G8p1KE,Midnight Black,#000000,11,8,2
368,https://www.twoinchbrush.com/images/painting376.png,Light at the Summit,29,4,14,https://www.youtube.com/embed/HOdS-G8p1KE,Phthalo Blue,#0C0040,11,8,2
368,https://www.twoinchbrush.com/images/painting376.png,Light at the Summit,29,4,14,https://www.youtube.com/embed/HOdS-G8p1KE,Prussian Blue,#021E44,11,8,2
368,https://www.twoinchbrush.com/images/painting376.png,Light at the Summit,29,4,14,https://www.youtube.com/embed/HOdS-G8p1KE,Sap Green,#0A3410,11,8,2
368,https://www.twoinchbrush.com/images/painting376.png,Light at the Summit,29,4,14,https://www.youtube.com/embed/HOdS-G8p1KE,Titanium White,#FFFFFF,11,8,2
368,https://www.twoinchbrush.com/images/painting376.png,Light at the Summit,29,4,14,https://www.youtube.com/embed/HOdS-G8p1KE,Van Dyke Brown,#221B15,11,8,2
368,https://www.twoinchbrush.com/images/painting376.png,Light at the Summit,29,4,14,https://www.youtube.com/embed/HOdS-G8p1KE,Yellow Ochre,#C79B00,11,8,2
369,https://www.twoinchbrush.com/images/painting377.png,Countryside Barn,29,5,12,https://www.youtube.com/embed/G7Etn7QMeO4,Alizarin Crimson,#4E1500,92,9,2
369,https://www.twoinchbrush.com/images/painting377.png,Countryside Barn,29,5,12,https://www.youtube.com/embed/G7Etn7QMeO4,Bright Red,#DB0000,92,9,2
369,https://www.twoinchbrush.com/images/painting377.png,Countryside Barn,29,5,12,https://www.youtube.com/embed/G7Etn7QMeO4,Cadmium Yellow,#FFEC00,92,9,2
369,https://www.twoinchbrush.com/images/painting377.png,Countryside Barn,29,5,12,https://www.youtube.com/embed/G7Etn7QMeO4,Dark Sienna,#5F2E1F,92,9,2
369,https://www.twoinchbrush.com/images/painting377.png,Countryside Barn,29,5,12,https://www.youtube.com/embed/G7Etn7QMeO4,Indian Yellow,#FFB800,92,9,2
369,https://www.twoinchbrush.com/images/painting377.png,Countryside Barn,29,5,12,https://www.youtube.com/embed/G7Etn7QMeO4,Midnight Black,#000000,92,9,2
369,https://www.twoinchbrush.com/images/painting377.png,Countryside Barn,29,5,12,https://www.youtube.com/embed/G7Etn7QMeO4,Phthalo Blue,#0C0040,92,9,2
369,https://www.twoinchbrush.com/images/painting377.png,Countryside Barn,29,5,12,https://www.youtube.com/embed/G7Etn7QMeO4,Prussian Blue,#021E44,92,9,2
369,https://www.twoinchbrush.com/images/painting377.png,Countryside Barn,29,5,12,https://www.youtube.com/embed/G7Etn7QMeO4,Sap Green,#0A3410,92,9,2
369,https://www.twoinchbrush.com/images/painting377.png,Countryside Barn,29,5,12,https://www.youtube.com/embed/G7Etn7QMeO4,Titanium White,#FFFFFF,92,9,2
369,https://www.twoinchbrush.com/images/painting377.png,Countryside Barn,29,5,12,https://www.youtube.com/embed/G7Etn7QMeO4,Van Dyke Brown,#221B15,92,9,2
369,https://www.twoinchbrush.com/images/painting377.png,Countryside Barn,29,5,12,https://www.youtube.com/embed/G7Etn7QMeO4,Yellow Ochre,#C79B00,92,9,2
370,https://www.twoinchbrush.com/images/painting378.png,Mountain Lake Falls,29,6,9,https://www.youtube.com/embed/dNEp3hoHSDI,Alizarin Crimson,#4E1500,27,10,2
370,https://www.twoinchbrush.com/images/painting378.png,Mountain Lake Falls,29,6,9,https://www.youtube.com/embed/dNEp3hoHSDI,Cadmium Yellow,#FFEC00,27,10,2
370,https://www.twoinchbrush.com/images/painting378.png,Mountain Lake Falls,29,6,9,https://www.youtube.com/embed/dNEp3hoHSDI,Midnight Black,#000000,27,10,2
370,https://www.twoinchbrush.com/images/painting378.png,Mountain Lake Falls,29,6,9,https://www.youtube.com/embed/dNEp3hoHSDI,Phthalo Blue,#0C0040,27,10,2
370,https://www.twoinchbrush.com/images/painting378.png,Mountain Lake Falls,29,6,9,https://www.youtube.com/embed/dNEp3hoHSDI,Phthalo Green,#102E3C,27,10,2
370,https://www.twoinchbrush.com/images/painting378.png,Mountain Lake Falls,29,6,9,https://www.youtube.com/embed/dNEp3hoHSDI,Prussian Blue,#021E44,27,10,2
370,https://www.twoinchbrush.com/images/painting378.png,Mountain Lake Falls,29,6,9,https://www.youtube.com/embed/dNEp3hoHSDI,Sap Green,#0A3410,27,10,2
370,https://www.twoinchbrush.com/images/painting378.png,Mountain Lake Falls,29,6,9,https://www.youtube.com/embed/dNEp3hoHSDI,Titanium White,#FFFFFF,27,10,2
370,https://www.twoinchbrush.com/images/painting378.png,Mountain Lake Falls,29,6,9,https://www.youtube.com/embed/dNEp3hoHSDI,Van Dyke Brown,#221B15,27,10,2
371,https://www.twoinchbrush.com/images/painting379.png,Cypress Creek,29,7,11,https://www.youtube.com/embed/Tnb2cXKKuWM,Alizarin Crimson,#4E1500,75,11,2
371,https://www.twoinchbrush.com/images/painting379.png,Cypress Creek,29,7,11,https://www.youtube.com/embed/Tnb2cXKKuWM,Black Gesso,#000000,75,11,2
371,https://www.twoinchbrush.com/images/painting379.png,Cypress Creek,29,7,11,https://www.youtube.com/embed/Tnb2cXKKuWM,Bright Red,#DB0000,75,11,2
371,https://www.twoinchbrush.com/images/painting379.png,Cypress Creek,29,7,11,https://www.youtube.com/embed/Tnb2cXKKuWM,Cadmium Yellow,#FFEC00,75,11,2
371,https://www.twoinchbrush.com/images/painting379.png,Cypress Creek,29,7,11,https://www.youtube.com/embed/Tnb2cXKKuWM,Dark Sienna,#5F2E1F,75,11,2
371,https://www.twoinchbrush.com/images/painting379.png,Cypress Creek,29,7,11,https://www.youtube.com/embed/Tnb2cXKKuWM,Indian Yellow,#FFB800,75,11,2
371,https://www.twoinchbrush.com/images/painting379.png,Cypress Creek,29,7,11,https://www.youtube.com/embed/Tnb2cXKKuWM,Midnight Black,#000000,75,11,2
371,https://www.twoinchbrush.com/images/painting379.png,Cypress Creek,29,7,11,https://www.youtube.com/embed/Tnb2cXKKuWM,Sap Green,#0A3410,75,11,2
371,https://www.twoinchbrush.com/images/painting379.png,Cypress Creek,29,7,11,https://www.youtube.com/embed/Tnb2cXKKuWM,Titanium White,#FFFFFF,75,11,2
371,https://www.twoinchbrush.com/images/painting379.png,Cypress Creek,29,7,11,https://www.youtube.com/embed/Tnb2cXKKuWM,Van Dyke Brown,#221B15,75,11,2
371,https://www.twoinchbrush.com/images/painting379.png,Cypress Creek,29,7,11,https://www.youtube.com/embed/Tnb2cXKKuWM,Yellow Ochre,#C79B00,75,11,2
372,https://www.twoinchbrush.com/images/painting380.png,Trapper's Cabin,29,8,12,https://www.youtube.com/embed/chhCkmp0RG8,Alizarin Crimson,#4E1500,93,12,2
372,https://www.twoinchbrush.com/images/painting380.png,Trapper's Cabin,29,8,12,https://www.youtube.com/embed/chhCkmp0RG8,Bright Red,#DB0000,93,12,2
372,https://www.twoinchbrush.com/images/painting380.png,Trapper's Cabin,29,8,12,https://www.youtube.com/embed/chhCkmp0RG8,Cadmium Yellow,#FFEC00,93,12,2
372,https://www.twoinchbrush.com/images/painting380.png,Trapper's Cabin,29,8,12,https://www.youtube.com/embed/chhCkmp0RG8,Dark Sienna,#5F2E1F,93,12,2
372,https://www.twoinchbrush.com/images/painting380.png,Trapper's Cabin,29,8,12,https://www.youtube.com/embed/chhCkmp0RG8,Indian Yellow,#FFB800,93,12,2
372,https://www.twoinchbrush.com/images/painting380.png,Trapper's Cabin,29,8,12,https://www.youtube.com/embed/chhCkmp0RG8,Midnight Black,#000000,93,12,2
372,https://www.twoinchbrush.com/images/painting380.png,Trapper's Cabin,29,8,12,https://www.youtube.com/embed/chhCkmp0RG8,Phthalo Blue,#0C0040,93,12,2
372,https://www.twoinchbrush.com/images/painting380.png,Trapper's Cabin,29,8,12,https://www.youtube.com/embed/chhCkmp0RG8,Prussian Blue,#021E44,93,12,2
372,https://www.twoinchbrush.com/images/painting380.png,Trapper's Cabin,29,8,12,https://www.youtube.com/embed/chhCkmp0RG8,Sap Green,#0A3410,93,12,2
372,https://www.twoinchbrush.com/images/painting380.png,Trapper's Cabin,29,8,12,https://www.youtube.com/embed/chhCkmp0RG8,Titanium White,#FFFFFF,93,12,2
372,https://www.twoinchbrush.com/images/painting380.png,Trapper's Cabin,29,8,12,https://www.youtube.com/embed/chhCkmp0RG8,Van Dyke Brown,#221B15,93,12,2
372,https://www.twoinchbrush.com/images/painting380.png,Trapper's Cabin,29,8,12,https://www.youtube.com/embed/chhCkmp0RG8,Yellow Ochre,#C79B00,93,12,2
373,https://www.twoinchbrush.com/images/painting381.png,Storm on the Horizon,29,9,9,https://www.youtube.com/embed/pA_2paUhBAQ,Alizarin Crimson,#4E1500,28,13,2
373,https://www.twoinchbrush.com/images/painting381.png,Storm on the Horizon,29,9,9,https://www.youtube.com/embed/pA_2paUhBAQ,Bright Red,#DB0000,28,13,2
373,https://www.twoinchbrush.com/images/painting381.png,Storm on the Horizon,29,9,9,https://www.youtube.com/embed/pA_2paUhBAQ,Dark Sienna,#5F2E1F,28,13,2
373,https://www.twoinchbrush.com/images/painting381.png,Storm on the Horizon,29,9,9,https://www.youtube.com/embed/pA_2paUhBAQ,Midnight Black,#000000,28,13,2
373,https://www.twoinchbrush.com/images/painting381.png,Storm on the Horizon,29,9,9,https://www.youtube.com/embed/pA_2paUhBAQ,Phthalo Blue,#0C0040,28,13,2
373,https://www.twoinchbrush.com/images/painting381.png,Storm on the Horizon,29,9,9,https://www.youtube.com/embed/pA_2paUhBAQ,Sap Green,#0A3410,28,13,2
373,https://www.twoinchbrush.com/images/painting381.png,Storm on the Horizon,29,9,9,https://www.youtube.com/embed/pA_2paUhBAQ,Titanium White,#FFFFFF,28,13,2
373,https://www.twoinchbrush.com/images/painting381.png,Storm on the Horizon,29,9,9,https://www.youtube.com/embed/pA_2paUhBAQ,Van Dyke Brown,#221B15,28,13,2
373,https://www.twoinchbrush.com/images/painting381.png,Storm on the Horizon,29,9,9,https://www.youtube.com/embed/pA_2paUhBAQ,Yellow Ochre,#C79B00,28,13,2
374,https://www.twoinchbrush.com/images/painting382.png,Pot O' Posies,29,10,6,https://www.youtube.com/embed/2zv_S_uVoVQ,Alizarin Crimson,#4E1500,11,14,2
374,https://www.twoinchbrush.com/images/painting382.png,Pot O' Posies,29,10,6,https://www.youtube.com/embed/2zv_S_uVoVQ,Black Gesso,#000000,11,14,2
374,https://www.twoinchbrush.com/images/painting382.png,Pot O' Posies,29,10,6,https://www.youtube.com/embed/2zv_S_uVoVQ,Bright Red,#DB0000,11,14,2
374,https://www.twoinchbrush.com/images/painting382.png,Pot O' Posies,29,10,6,https://www.youtube.com/embed/2zv_S_uVoVQ,Midnight Black,#000000,11,14,2
374,https://www.twoinchbrush.com/images/painting382.png,Pot O' Posies,29,10,6,https://www.youtube.com/embed/2zv_S_uVoVQ,Prussian Blue,#021E44,11,14,2
374,https://www.twoinchbrush.com/images/painting382.png,Pot O' Posies,29,10,6,https://www.youtube.com/embed/2zv_S_uVoVQ,Sap Green,#0A3410,11,14,2
375,https://www.twoinchbrush.com/images/painting383.png,A Perfect Winter Day,29,11,7,https://www.youtube.com/embed/Io4fwhacpEs,Alizarin Crimson,#4E1500,21,15,2
375,https://www.twoinchbrush.com/images/painting383.png,A Perfect Winter Day,29,11,7,https://www.youtube.com/embed/Io4fwhacpEs,Dark Sienna,#5F2E1F,21,15,2
375,https://www.twoinchbrush.com/images/painting383.png,A Perfect Winter Day,29,11,7,https://www.youtube.com/embed/Io4fwhacpEs,Midnight Black,#000000,21,15,2
375,https://www.twoinchbrush.com/images/painting383.png,A Perfect Winter Day,29,11,7,https://www.youtube.com/embed/Io4fwhacpEs,Phthalo Blue,#0C0040,21,15,2
375,https://www.twoinchbrush.com/images/painting383.png,A Perfect Winter Day,29,11,7,https://www.youtube.com/embed/Io4fwhacpEs,Prussian Blue,#021E44,21,15,2
375,https://www.twoinchbrush.com/images/painting383.png,A Perfect Winter Day,29,11,7,https://www.youtube.com/embed/Io4fwhacpEs,Titanium White,#FFFFFF,21,15,2
375,https://www.twoinchbrush.com/images/painting383.png,A Perfect Winter Day,29,11,7,https://www.youtube.com/embed/Io4fwhacpEs,Van Dyke Brown,#221B15,21,15,2
376,https://www.twoinchbrush.com/images/painting384.png,Aurora's Dance,29,12,9,https://www.youtube.com/embed/iRMsb9Vf7GM,Alizarin Crimson,#4E1500,29,16,2
376,https://www.twoinchbrush.com/images/painting384.png,Aurora's Dance,29,12,9,https://www.youtube.com/embed/iRMsb9Vf7GM,Dark Sienna,#5F2E1F,29,16,2
376,https://www.twoinchbrush.com/images/painting384.png,Aurora's Dance,29,12,9,https://www.youtube.com/embed/iRMsb9Vf7GM,Liquid Clear,#FFFFFF,29,16,2
376,https://www.twoinchbrush.com/images/painting384.png,Aurora's Dance,29,12,9,https://www.youtube.com/embed/iRMsb9Vf7GM,Midnight Black,#000000,29,16,2
376,https://www.twoinchbrush.com/images/painting384.png,Aurora's Dance,29,12,9,https://www.youtube.com/embed/iRMsb9Vf7GM,Phthalo Blue,#0C0040,29,16,2
376,https://www.twoinchbrush.com/images/painting384.png,Aurora's Dance,29,12,9,https://www.youtube.com/embed/iRMsb9Vf7GM,Phthalo Green,#102E3C,29,16,2
376,https://www.twoinchbrush.com/images/painting384.png,Aurora's Dance,29,12,9,https://www.youtube.com/embed/iRMsb9Vf7GM,Prussian Blue,#021E44,29,16,2
376,https://www.twoinchbrush.com/images/painting384.png,Aurora's Dance,29,12,9,https://www.youtube.com/embed/iRMsb9Vf7GM,Titanium White,#FFFFFF,29,16,2
376,https://www.twoinchbrush.com/images/painting384.png,Aurora's Dance,29,12,9,https://www.youtube.com/embed/iRMsb9Vf7GM,Van Dyke Brown,#221B15,29,16,2
377,https://www.twoinchbrush.com/images/painting385.png,Woodman's Retreat,29,13,12,https://www.youtube.com/embed/ODrV0dfQcNs,Alizarin Crimson,#4E1500,94,17,2
377,https://www.twoinchbrush.com/images/painting385.png,Woodman's Retreat,29,13,12,https://www.youtube.com/embed/ODrV0dfQcNs,Bright Red,#DB0000,94,17,2
377,https://www.twoinchbrush.com/images/painting385.png,Woodman's Retreat,29,13,12,https://www.youtube.com/embed/ODrV0dfQcNs,Cadmium Yellow,#FFEC00,94,17,2
377,https://www.twoinchbrush.com/images/painting385.png,Woodman's Retreat,29,13,12,https://www.youtube.com/embed/ODrV0dfQcNs,Dark Sienna,#5F2E1F,94,17,2
377,https://www.twoinchbrush.com/images/painting385.png,Woodman's Retreat,29,13,12,https://www.youtube.com/embed/ODrV0dfQcNs,Indian Yellow,#FFB800,94,17,2
377,https://www.twoinchbrush.com/images/painting385.png,Woodman's Retreat,29,13,12,https://www.youtube.com/embed/ODrV0dfQcNs,Midnight Black,#000000,94,17,2
377,https://www.twoinchbrush.com/images/painting385.png,Woodman's Retreat,29,13,12,https://www.youtube.com/embed/ODrV0dfQcNs,Phthalo Blue,#0C0040,94,17,2
377,https://www.twoinchbrush.com/images/painting385.png,Woodman's Retreat,29,13,12,https://www.youtube.com/embed/ODrV0dfQcNs,Prussian Blue,#021E44,94,17,2
377,https://www.twoinchbrush.com/images/painting385.png,Woodman's Retreat,29,13,12,https://www.youtube.com/embed/ODrV0dfQcNs,Sap Green,#0A3410,94,17,2
377,https://www.twoinchbrush.com/images/painting385.png,Woodman's Retreat,29,13,12,https://www.youtube.com/embed/ODrV0dfQcNs,Titanium White,#FFFFFF,94,17,2
377,https://www.twoinchbrush.com/images/painting385.png,Woodman's Retreat,29,13,12,https://www.youtube.com/embed/ODrV0dfQcNs,Van Dyke Brown,#221B15,94,17,2
377,https://www.twoinchbrush.com/images/painting385.png,Woodman's Retreat,29,13,12,https://www.youtube.com/embed/ODrV0dfQcNs,Yellow Ochre,#C79B00,94,17,2
378,https://www.twoinchbrush.com/images/painting386.png,Babbling Brook,30,1,12,https://www.youtube.com/embed/ZHUdS0wEaKk,Alizarin Crimson,#4E1500,95,18,2
378,https://www.twoinchbrush.com/images/painting386.png,Babbling Brook,30,1,12,https://www.youtube.com/embed/ZHUdS0wEaKk,Black Gesso,#000000,95,18,2
378,https://www.twoinchbrush.com/images/painting386.png,Babbling Brook,30,1,12,https://www.youtube.com/embed/ZHUdS0wEaKk,Bright Red,#DB0000,95,18,2
378,https://www.twoinchbrush.com/images/painting386.png,Babbling Brook,30,1,12,https://www.youtube.com/embed/ZHUdS0wEaKk,Cadmium Yellow,#FFEC00,95,18,2
378,https://www.twoinchbrush.com/images/painting386.png,Babbling Brook,30,1,12,https://www.youtube.com/embed/ZHUdS0wEaKk,Dark Sienna,#5F2E1F,95,18,2
378,https://www.twoinchbrush.com/images/painting386.png,Babbling Brook,30,1,12,https://www.youtube.com/embed/ZHUdS0wEaKk,Indian Yellow,#FFB800,95,18,2
378,https://www.twoinchbrush.com/images/painting386.png,Babbling Brook,30,1,12,https://www.youtube.com/embed/ZHUdS0wEaKk,Midnight Black,#000000,95,18,2
378,https://www.twoinchbrush.com/images/painting386.png,Babbling Brook,30,1,12,https://www.youtube.com/embed/ZHUdS0wEaKk,Phthalo Blue,#0C0040,95,18,2
378,https://www.twoinchbrush.com/images/painting386.png,Babbling Brook,30,1,12,https://www.youtube.com/embed/ZHUdS0wEaKk,Sap Green,#0A3410,95,18,2
378,https://www.twoinchbrush.com/images/painting386.png,Babbling Brook,30,1,12,https://www.youtube.com/embed/ZHUdS0wEaKk,Titanium White,#FFFFFF,95,18,2
378,https://www.twoinchbrush.com/images/painting386.png,Babbling Brook,30,1,12,https://www.youtube.com/embed/ZHUdS0wEaKk,Van Dyke Brown,#221B15,95,18,2
378,https://www.twoinchbrush.com/images/painting386.png,Babbling Brook,30,1,12,https://www.youtube.com/embed/ZHUdS0wEaKk,Yellow Ochre,#C79B00,95,18,2
379,https://www.twoinchbrush.com/images/painting387.png,Woodgrain View,30,2,13,https://www.youtube.com/embed/fcx1yUuSf3o,Alizarin Crimson,#4E1500,51,19,2
379,https://www.twoinchbrush.com/images/painting387.png,Woodgrain View,30,2,13,https://www.youtube.com/embed/fcx1yUuSf3o,Black Gesso,#000000,51,19,2
379,https://www.twoinchbrush.com/images/painting387.png,Woodgrain View,30,2,13,https://www.youtube.com/embed/fcx1yUuSf3o,Bright Red,#DB0000,51,19,2
379,https://www.twoinchbrush.com/images/painting387.png,Woodgrain View,30,2,13,https://www.youtube.com/embed/fcx1yUuSf3o,Cadmium Yellow,#FFEC00,51,19,2
379,https://www.twoinchbrush.com/images/painting387.png,Woodgrain View,30,2,13,https://www.youtube.com/embed/fcx1yUuSf3o,Dark Sienna,#5F2E1F,51,19,2
379,https://www.twoinchbrush.com/images/painting387.png,Woodgrain View,30,2,13,https://www.youtube.com/embed/fcx1yUuSf3o,Indian Yellow,#FFB800,51,19,2
379,https://www.twoinchbrush.com/images/painting387.png,Woodgrain View,30,2,13,https://www.youtube.com/embed/fcx1yUuSf3o,Liquid Clear,#FFFFFF,51,19,2
379,https://www.twoinchbrush.com/images/painting387.png,Woodgrain View,30,2,13,https://www.youtube.com/embed/fcx1yUuSf3o,Midnight Black,#000000,51,19,2
379,https://www.twoinchbrush.com/images/painting387.png,Woodgrain View,30,2,13,https://www.youtube.com/embed/fcx1yUuSf3o,Prussian Blue,#021E44,51,19,2
379,https://www.twoinchbrush.com/images/painting387.png,Woodgrain View,30,2,13,https://www.youtube.com/embed/fcx1yUuSf3o,Sap Green,#0A3410,51,19,2
379,https://www.twoinchbrush.com/images/painting387.png,Woodgrain View,30,2,13,https://www.youtube.com/embed/fcx1yUuSf3o,Titanium White,#FFFFFF,51,19,2
379,https://www.twoinchbrush.com/images/painting387.png,Woodgrain View,30,2,13,https://www.youtube.com/embed/fcx1yUuSf3o,Van Dyke Brown,#221B15,51,19,2
379,https://www.twoinchbrush.com/images/painting387.png,Woodgrain View,30,2,13,https://www.youtube.com/embed/fcx1yUuSf3o,Yellow Ochre,#C79B00,51,19,2
380,https://www.twoinchbrush.com/images/painting388.png,Winter's Peace,30,3,10,https://www.youtube.com/embed/Xzv3iiWi1Wo,Alizarin Crimson,#4E1500,41,20,2
380,https://www.twoinchbrush.com/images/painting388.png,Winter's Peace,30,3,10,https://www.youtube.com/embed/Xzv3iiWi1Wo,Bright Red,#DB0000,41,20,2
380,https://www.twoinchbrush.com/images/painting388.png,Winter's Peace,30,3,10,https://www.youtube.com/embed/Xzv3iiWi1Wo,Dark Sienna,#5F2E1F,41,20,2
380,https://www.twoinchbrush.com/images/painting388.png,Winter's Peace,30,3,10,https://www.youtube.com/embed/Xzv3iiWi1Wo,Indian Yellow,#FFB800,41,20,2
380,https://www.twoinchbrush.com/images/painting388.png,Winter's Peace,30,3,10,https://www.youtube.com/embed/Xzv3iiWi1Wo,Midnight Black,#000000,41,20,2
380,https://www.twoinchbrush.com/images/painting388.png,Winter's Peace,30,3,10,https://www.youtube.com/embed/Xzv3iiWi1Wo,Phthalo Blue,#0C0040,41,20,2
380,https://www.twoinchbrush.com/images/painting388.png,Winter's Peace,30,3,10,https://www.youtube.com/embed/Xzv3iiWi1Wo,Prussian Blue,#021E44,41,20,2
380,https://www.twoinchbrush.com/images/painting388.png,Winter's Peace,30,3,10,https://www.youtube.com/embed/Xzv3iiWi1Wo,Titanium White,#FFFFFF,41,20,2
380,https://www.twoinchbrush.com/images/painting388.png,Winter's Peace,30,3,10,https://www.youtube.com/embed/Xzv3iiWi1Wo,Van Dyke Brown,#221B15,41,20,2
380,https://www.twoinchbrush.com/images/painting388.png,Winter's Peace,30,3,10,https://www.youtube.com/embed/Xzv3iiWi1Wo,Yellow Ochre,#C79B00,41,20,2
381,https://www.twoinchbrush.com/images/painting389.png,Wilderness Trail,30,4,13,https://www.youtube.com/embed/vGsW_6BCukU,Alizarin Crimson,#4E1500,52,1,1
381,https://www.twoinchbrush.com/images/painting389.png,Wilderness Trail,30,4,13,https://www.youtube.com/embed/vGsW_6BCukU,Black Gesso,#000000,52,1,1
381,https://www.twoinchbrush.com/images/painting389.png,Wilderness Trail,30,4,13,https://www.youtube.com/embed/vGsW_6BCukU,Bright Red,#DB0000,52,1,1
381,https://www.twoinchbrush.com/images/painting389.png,Wilderness Trail,30,4,13,https://www.youtube.com/embed/vGsW_6BCukU,Cadmium Yellow,#FFEC00,52,1,1
381,https://www.twoinchbrush.com/images/painting389.png,Wilderness Trail,30,4,13,https://www.youtube.com/embed/vGsW_6BCukU,Dark Sienna,#5F2E1F,52,1,1
381,https://www.twoinchbrush.com/images/painting389.png,Wilderness Trail,30,4,13,https://www.youtube.com/embed/vGsW_6BCukU,Indian Yellow,#FFB800,52,1,1
381,https://www.twoinchbrush.com/images/painting389.png,Wilderness Trail,30,4,13,https://www.youtube.com/embed/vGsW_6BCukU,Liquid Clear,#FFFFFF,52,1,1
381,https://www.twoinchbrush.com/images/painting389.png,Wilderness Trail,30,4,13,https://www.youtube.com/embed/vGsW_6BCukU,Midnight Black,#000000,52,1,1
381,https://www.twoinchbrush.com/images/painting389.png,Wilderness Trail,30,4,13,https://www.youtube.com/embed/vGsW_6BCukU,Prussian Blue,#021E44,52,1,1
381,https://www.twoinchbrush.com/images/painting389.png,Wilderness Trail,30,4,13,https://www.youtube.com/embed/vGsW_6BCukU,Sap Green,#0A3410,52,1,1
381,https://www.twoinchbrush.com/images/painting389.png,Wilderness Trail,30,4,13,https://www.youtube.com/embed/vGsW_6BCukU,Titanium White,#FFFFFF,52,1,1
381,https://www.twoinchbrush.com/images/painting389.png,Wilderness Trail,30,4,13,https://www.youtube.com/embed/vGsW_6BCukU,Van Dyke Brown,#221B15,52,1,1
381,https://www.twoinchbrush.com/images/painting389.png,Wilderness Trail,30,4,13,https://www.youtube.com/embed/vGsW_6BCukU,Yellow Ochre,#C79B00,52,1,1
382,https://www.twoinchbrush.com/images/painting390.png,A Copper Winter,30,5,13,https://www.youtube.com/embed/BSjee-ond7w,Alizarin Crimson,#4E1500,53,2,1
